,0.01,0.05,0.1,0.25,0.5,0.75,1
exact,5.00437646519396,37.05793690564110,45.78392689514130,53.65936821748420,60.46907024622100,65.92759056244320,69.03204257782010
f1,11.24983651459200,57.00857362010180,65.2828610286544,73.88836592028200,79.24365920803820,81.33010028375270,83.11689587433190
total,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0
HasAns_exact,5.00437646519396,37.05793690564110,45.78392689514130,53.65936821748420,60.46907024622100,65.92759056244320,69.03204257782010
HasAns_f1,11.24983651459200,57.00857362010180,65.28286102865440,73.88836592028200,79.24365920803820,81.33010028375270,83.11689587433190
HasAns_total,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0
best_exact,5.00437646519396,37.05793690564110,45.78392689514130,53.65936821748420,60.46907024622100,65.92759056244320,69.03204257782010
best_exact_thresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
best_f1,11.24983651459200,57.00857362010180,65.28286102865440,73.88836592028200,79.24365920803820,81.33010028375270,83.11689587433190
best_f1_thresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
